billing_date,cust_id,product_id,revenue,active_users,total_logins,api_calls,storage_used_gb,support_tickets,response_time_hrs,feature_usage_score,customer_satisfaction,training_sessions,integration_count,data_processed_tb,uptime_percentage,performance_score,target
2023-08-31,CUST_0248,prod_05,193.44,196.0,268.0,13516.0,28.5,0.0,15.5,0.95,6.8,3.0,9.0,10.5,99.18,0.73,Active
2023-09-30,CUST_0248,prod_05,1600.08,86.0,125.0,38493.0,204.8,0.0,4.3,1.54,5.7,3.0,10.0,14.8,97.62,0.78,Active
2023-10-31,CUST_0248,prod_05,946.93,44.0,958.0,9497.0,113.9,0.0,10.6,0.36,9.4,1.0,7.0,36.5,98.37,0.52,Engaged
2023-11-30,CUST_0248,prod_05,1912.4,89.0,775.0,2823.0,108.7,11.0,8.3,0.49,6.7,5.0,27.0,2.1,96.94,0.4,Active
2023-12-31,CUST_0248,prod_05,2873.67,284.0,1844.0,38910.0,18.9,11.0,1.4,0.89,6.9,12.0,2.0,19.2,146.07,0.83,Engaged
2024-01-31,CUST_0248,prod_05,567.23,260.0,1779.0,6756.0,146.6,20.0,26.4,0.8,5.8,3.0,15.0,11.7,47.45,0.84,Engaged
2024-02-29,CUST_0248,prod_05,815.6,32.0,1712.0,14762.0,58.5,0.0,3.0,0.72,19.5,4.0,2.0,8.5,99.26,0.88,Engaged
2024-03-31,CUST_0248,prod_05,1811.51,364.0,1773.0,9628.0,147.2,6.0,0.5,0.73,8.0,2.0,5.0,16.0,97.59,0.88,Engaged
2024-04-30,CUST_0248,prod_05,2322.9,57.0,1175.0,1860.0,29.4,8.0,9.7,0.68,16.4,6.0,2.0,9.6,98.59,0.48,Active
2024-05-31,CUST_0248,prod_05,1254.28,18.0,373.0,7613.0,325.6,0.0,7.0,0.52,4.1,3.0,5.0,27.6,99.77,1.84,Active
2024-06-30,CUST_0248,prod_05,1514.27,107.0,213.0,937.0,86.6,3.0,0.7,0.29,8.1,6.0,15.0,4.1,98.07,0.52,Engaged
2024-07-31,CUST_0248,prod_05,1692.91,295.0,758.0,14044.0,73.5,3.0,9.9,0.56,6.6,1.0,5.0,18.4,97.95,0.73,Engaged
2024-08-31,CUST_0248,prod_05,1350.51,78.0,1274.0,25524.0,57.77927136885923,15.438967806978392,15.9,0.6278302825309855,10.2,0.0,2.407038970129707,29.3,45.01,0.74,Engaged
2024-09-30,CUST_0248,prod_05,448.62,106.0,1529.0,6297.0,81.5,0.0,7.7,0.37,6.4,2.0,13.0,11.2,98.51,1.54,Active
2024-10-31,CUST_0248,prod_05,2212.63,126.0,2249.0,20511.0,110.9,4.0,14.9,1.18,6.2,2.0,6.0,1.2,109.28,1.0,Active
2024-11-30,CUST_0248,prod_05,1385.76,107.0,281.0,1140.0,16.5,16.0,20.0,0.67,7.6,7.0,30.0,22.3,97.75,0.9,Active
2024-12-31,CUST_0248,prod_05,1168.27,65.0,193.0,1705.0,11.5,15.49441605448392,23.9,0.6914799712012731,5.9,2.047770236993236,7.642711499943741,1.3272581768857212,99.13,0.64,Engaged
2025-01-31,CUST_0248,prod_05,510.22,249.0,3101.0,10418.0,54.2,16.0,5.2,1.53,7.8,1.0,15.0,24.1,99.34,0.48,Engaged
2023-04-30,CUST_0248,prod_07,1155.79,170.0,3316.0,17223.0,85.7,0.0,-0.1,0.31,6.4,1.0,13.0,2.2,132.19,0.44,Active
2023-05-31,CUST_0248,prod_07,1230.04,15.0,2315.0,12719.0,190.2,3.0,28.6,0.99,8.2,7.0,2.0,21.2,97.54,0.6,Engaged
2023-06-30,CUST_0248,prod_07,1670.4,88.0,821.0,1557.0,110.2,7.0,0.4,0.91,5.9,3.0,3.0,1.4,97.9,1.27,Engaged
2023-07-31,CUST_0248,prod_07,1669.34,196.59571664149604,1837.0,31998.0,188.2,2.660913795164221,17.4,0.66,7.8,1.0,3.1555501947554405,38.9,44.94435911484506,1.33,Active
2023-08-31,CUST_0248,prod_07,1196.23,129.0,1048.0,1698.0,143.3,7.0,10.9,1.33,19.3,3.0,11.0,8.7,98.44,0.67,Active
2023-09-30,CUST_0248,prod_07,1858.25,293.0,933.0,2125.0,27.0,6.0,5.1,0.5,8.4,12.0,28.0,1.1,97.13,0.67,Engaged
2023-10-31,CUST_0248,prod_07,533.96,91.0,954.0,2320.0,19.5,5.0,4.8,0.73,2.9,5.0,9.0,19.4,96.72,0.8,Active
2023-11-30,CUST_0248,prod_07,1878.28,141.0,2095.0,17871.0,27.3,6.0,0.3,0.69,9.3,11.0,2.0,4.1,97.18,0.59,Active
2023-12-31,CUST_0248,prod_07,1025.05,35.0,319.0,8090.0,9.9,-1.0,0.4,0.79,8.2,9.0,7.0,6.8,98.95,0.2,Active
2024-01-31,CUST_0248,prod_07,1477.56,186.0,1019.0,1238.0,394.0,0.0,7.2,1.65,5.5,0.0,22.0,7.9,98.43,1.69,Engaged
2024-02-29,CUST_0248,prod_07,1695.23,90.0,902.0,2185.0,60.2,8.0,-0.1,1.08,12.6,10.0,28.0,13.9,99.47,0.75,Engaged
2024-03-31,CUST_0248,prod_07,869.67,63.0,981.0,16805.0,136.9,2.0,0.4,0.51,6.7,1.0,7.0,6.3,100.2,0.38,Engaged
2024-04-30,CUST_0248,prod_07,1079.39,332.0,1107.0,11459.0,32.642996224413025,19.0,8.1,0.1624969418664633,7.048036908086544,6.0,12.0,17.8,98.42,0.49,Active
2024-05-31,CUST_0248,prod_07,319.26,28.0,1653.0,13593.0,93.5,14.0,4.4,1.73,7.9,4.0,14.0,24.9,98.57,0.41,Active
2024-06-30,CUST_0248,prod_07,1887.93,28.0,1648.0,39225.0,18.7,4.0,22.3,0.36,3.3,1.0,5.0,7.3,97.43,1.8,Engaged
2024-07-31,CUST_0248,prod_07,1115.04,27.0,343.0,3528.0,48.9,0.0,4.7,0.36,10.7,1.0,8.0,20.6,97.91,1.05,Active
2024-08-31,CUST_0248,prod_07,2013.48,195.0,1079.0,3946.0,66.5,0.0,16.5,0.4,7.7,1.0,5.0,13.5,137.6,0.99,Engaged
2024-09-30,CUST_0248,prod_07,1489.92,177.0,778.0,951.0,94.4,8.0,7.1,0.56,5.4,13.0,26.0,14.9,96.92,0.42,Engaged
2024-10-31,CUST_0248,prod_07,1460.91,63.0,183.0,2006.0,27.9,4.0,13.4,0.39,1.5,1.0,6.0,7.4,97.15,0.86,Active
2024-11-30,CUST_0248,prod_07,1199.56,121.0,1406.0,6029.0,157.4,6.0,6.4,0.89,9.4,4.0,17.0,21.1,98.33,0.39,Engaged
2024-12-31,CUST_0248,prod_07,1881.03,54.556623614958056,1952.337414795585,13852.0,4.917935395172689,1.0,0.9,0.18,16.4,2.0,2.0,12.0,96.8,0.88,Engaged
2025-01-31,CUST_0248,prod_07,887.01,182.0,726.0,9965.0,16.1,7.0,13.5,0.33,19.9,1.0,9.0,6.0,97.66,0.84,Engaged
2023-04-30,CUST_0248,prod_08,1018.85,58.0,2474.0,1844.0,166.7,5.0,10.6,0.68,7.4,7.0,21.0,5.4,173.5,1.0,Engaged
2023-05-31,CUST_0248,prod_08,3027.85,166.0,1104.0,9796.0,107.3,5.0,10.0,0.84,9.2,4.0,1.0,15.1,99.51,1.04,Engaged
2023-06-30,CUST_0248,prod_08,225.99,189.0,468.0,1709.0,212.1,0.0,1.4,1.02,7.2,6.0,16.0,17.3,99.07,1.24,Engaged
2023-07-31,CUST_0248,prod_08,3845.66,43.0,200.0,14058.0,119.5,6.0,14.3,0.95,17.0,0.0,7.0,18.8,99.16,0.45,Engaged
2023-08-31,CUST_0248,prod_08,2074.3,125.0,1353.0,3390.0,58.7,2.0,5.1,1.01,6.1,1.0,1.0,24.0,88.23,0.65,Engaged
2023-09-30,CUST_0248,prod_08,363.4,3.0,387.0,2885.0,16.9,5.0,9.1,0.76,0.9,4.0,3.0,0.4,95.92,0.75,Churned
2023-04-30,CUST_0249,prod_01,1327.99,368.0,1890.0,11992.0,128.8,6.0,10.5,0.35,5.0,8.0,26.0,12.1,98.61,0.83,Engaged
2023-05-31,CUST_0249,prod_01,1189.31,190.0,651.0,11459.0,79.5,5.0,12.6,0.51,2.3,5.0,4.0,9.5,122.5,0.63,Active
2023-06-30,CUST_0249,prod_01,1679.42,124.0,1015.0,6563.0,89.9,1.0,4.4,0.17,8.5,8.0,7.0,9.8,98.49,0.66,Active
2023-07-31,CUST_0249,prod_01,394.48,130.0,1930.0,12218.0,196.8,2.0,1.7,0.33,8.9,4.0,2.0,4.6,96.77,0.83,Engaged
2023-08-31,CUST_0249,prod_01,650.03,223.0,1709.0,3002.0,107.7,16.0,2.4,0.41,6.1,7.0,9.0,8.3,99.11,0.64,Active
2023-09-30,CUST_0249,prod_01,2152.72,189.0,979.0,4042.0,12.7,0.0,0.7,0.93,6.2,3.0,26.0,5.3,100.07,0.42,Active
2023-10-31,CUST_0249,prod_01,1083.43,78.0,2423.0,38038.0,209.1,0.0,18.7,0.14,18.1,1.0,9.0,4.1,97.77,0.49,Active
2023-11-30,CUST_0249,prod_01,251.38,12.0,1873.0,1437.0,69.3,3.0,10.152799109289258,0.0404062033779641,6.5,3.0,2.0,13.0,97.96064964123468,0.8,Active
2023-12-31,CUST_0249,prod_01,1401.71,116.0,2035.0,2899.0,102.3,0.0,1.6,0.74,9.2,1.0,26.0,1.2,169.77,0.96,Engaged
2024-01-31,CUST_0249,prod_01,1752.28,41.0,2194.0,5697.0,101.8,3.0,5.4,1.54,9.7,1.0,5.0,14.1,99.05,0.54,Active
2024-02-29,CUST_0249,prod_01,467.11,36.216446046022575,772.0,12641.0,267.1,28.632981390839277,21.8,0.984199703065632,7.2,2.0,6.0,8.179450024580305,98.95,0.77,Active
2024-03-31,CUST_0249,prod_01,988.14,196.0,3684.0,15913.0,165.6,4.0,6.4,1.02,3.4,1.0,22.0,18.4,98.77,0.49,Engaged
2024-04-30,CUST_0249,prod_01,953.73,172.0,693.0,11062.0,29.9,4.0,0.6,0.96,5.8,7.0,27.0,28.1,97.84,0.91,Active
2024-05-31,CUST_0249,prod_01,1729.72,66.0,1504.0,20687.0,158.2,6.0,17.3,1.36,11.3,7.0,29.0,20.0,93.03,0.8,Active
2024-06-30,CUST_0249,prod_01,1068.51,18.0,1478.0,12893.0,34.1,8.0,3.0,1.67,7.3,7.0,14.0,5.7,100.1,1.78,Active
2024-07-31,CUST_0249,prod_01,2003.77,144.0,2251.0,12901.0,92.1,5.0,17.4,0.88,11.4,6.0,19.0,22.9,98.33,0.54,Engaged
2024-08-31,CUST_0249,prod_01,819.94,143.0,492.0,1890.0,38.9,13.0,11.8,0.88,1.8,6.0,26.0,2.2,119.46,0.76,Engaged
2024-09-30,CUST_0249,prod_01,660.76,157.0,635.0,8128.0,168.4,5.0,0.3,0.31,4.8,4.0,3.0,35.0,180.69,0.59,Active
2024-10-31,CUST_0249,prod_01,1017.55,39.0,1536.901037350005,2651.4780650310054,80.3,21.0,14.9,0.5947034435711565,3.5,8.0,1.0,16.51247175812888,41.46,0.3,Discontinued
2023-04-30,CUST_0249,prod_04,608.21,48.0,477.0,19721.0,55.6,0.0,15.9,0.6,16.7,10.0,8.0,4.2,98.88,0.54,Engaged
2023-05-31,CUST_0249,prod_04,1923.77,30.0,1296.0,22108.0,29.7,4.0,2.4,1.91,15.9,15.0,11.0,13.3,98.64,0.75,Engaged
2023-06-30,CUST_0249,prod_04,1209.74,119.0,404.0,7917.0,174.3,10.0,11.0,0.6,7.5,3.0,8.0,1.0,98.73,0.17,Engaged
2023-07-31,CUST_0249,prod_04,2738.59,70.0,155.0,2792.0,29.5,7.0,8.2,0.18,8.3,4.0,26.0,15.9,98.31,0.93,Engaged
2023-08-31,CUST_0249,prod_04,1817.88,255.0,944.0,14111.0,81.3,18.0,1.2,0.84,5.9,7.0,11.0,1.8,127.58,0.32,Active
2023-09-30,CUST_0249,prod_04,1159.98,110.0,906.0,12377.0,128.9,19.0,3.9,0.38,6.1,13.0,7.0,1.1,97.66,0.8,Engaged
2023-10-31,CUST_0249,prod_04,1592.18,85.0,227.0,6314.0,166.6,15.0,14.7,0.83,7.7,7.0,10.0,21.5,100.12,0.95,Active
2023-11-30,CUST_0249,prod_04,3438.81,151.0,1223.0,19567.0,136.9,2.0,14.0,0.45,1.6,7.0,7.0,18.5,98.75,0.92,Active
2023-12-31,CUST_0249,prod_04,1845.12,147.0,2707.0,19772.0,23.9,0.0,10.7,1.26,7.9,5.0,3.0,23.6,97.07,0.89,Active
2024-01-31,CUST_0249,prod_04,334.07068553288684,166.0,1834.0,11199.0,88.2,5.0,0.8,0.3973390088166386,10.3,6.0,12.0,13.4,98.78,1.5283328767001798,Active
2024-02-29,CUST_0249,prod_04,517.36,138.0,1383.0,15465.0,210.8,1.0,4.7,1.41,6.7,10.0,23.0,1.2,98.39,1.01,Engaged
2024-03-31,CUST_0249,prod_04,1557.43,189.0,1447.0,18517.0,23.4,7.0,1.3,0.16,2.6,6.0,7.0,1.0,113.28,0.9,Engaged
2024-04-30,CUST_0249,prod_04,1094.61,155.0,943.0,2805.0,133.1,2.0,7.6,0.73,5.3,16.0,29.0,2.1,97.51,0.19,Engaged
2024-05-31,CUST_0249,prod_04,2223.42,95.0,1986.0,2101.0,132.9,5.0,2.2,0.88,2.5,0.0,14.0,21.1,96.78,0.67,Engaged
2024-06-30,CUST_0249,prod_04,2816.61,24.0,1784.0,8291.0,16.4,2.0,4.9,1.61,2.4,9.0,4.0,0.9,97.5,0.31,Engaged
2024-07-31,CUST_0249,prod_04,203.85,76.0,661.0,15845.0,28.2,5.0,0.9,1.26,9.4,4.0,29.0,7.1,99.12,0.82,Active
2024-08-31,CUST_0249,prod_04,3700.57,66.0,1922.0,5487.0,187.4,0.0,9.7,1.0,19.3,7.0,13.0,17.5,156.21,0.44,Engaged
2024-09-30,CUST_0249,prod_04,605.4,108.0,890.0,5135.0,126.1,33.89246065908363,4.4367711740118185,0.2296413275319757,4.8,0.6073326395333979,7.0,4.4,97.78,0.61,Engaged
2024-10-31,CUST_0249,prod_04,2106.41,24.0,1118.0,1322.0,21.1,0.0,0.6,0.58,14.0,7.0,13.0,1.3,119.86,0.42,Engaged
2024-11-30,CUST_0249,prod_04,826.13,74.0,2683.0,2163.0,81.2,7.0,6.4,0.51,8.4,15.0,3.0,17.4,97.78,0.89,Engaged
2024-12-31,CUST_0249,prod_04,1499.19,278.0,1439.0,20623.0,58.9,6.0,6.1,1.22,10.8,0.0,14.0,21.5,170.99,0.89,Engaged
2025-01-31,CUST_0249,prod_04,943.69,104.0,-2.0,13547.0,36.5,4.0,11.7,0.67,8.1,4.0,8.0,6.5,97.52,0.86,Engaged
2023-04-30,CUST_0249,prod_10,3084.0,137.0,565.0,6631.0,204.1,0.0,8.8,0.68,9.4,9.0,14.0,22.6,98.2,0.4,Active
2023-05-31,CUST_0249,prod_10,599.08,201.0,1708.0,19378.0,22.5,18.0,9.7,1.62,6.7,1.0,11.0,15.7,100.2,0.8,Active
2023-06-30,CUST_0249,prod_10,1143.47,18.0,208.0,9209.0,117.1,7.0,1.9,0.53,15.6,1.0,9.0,13.4,170.15,0.48,Engaged
2023-07-31,CUST_0249,prod_10,1050.48,92.0,1488.0,31562.0,61.7,4.0,0.6,1.58,10.0,1.0,17.0,1.4,98.48,1.3,Active
2023-08-31,CUST_0249,prod_10,1182.9,186.0,1104.0,3820.0,22.5,1.0,5.2,0.53,3.6,5.0,12.0,2.2,108.74,1.36,Engaged
2023-09-30,CUST_0249,prod_10,2832.48,211.0,2970.0,8571.0,155.0,4.0,5.6,0.67,6.5,0.0,14.0,18.8,99.53,0.75,Engaged
2023-10-31,CUST_0249,prod_10,773.2,122.0,298.0,14156.0,86.9,-1.0,10.2,0.51,5.7,1.0,5.0,9.5,99.09,0.7,Active
2023-11-30,CUST_0249,prod_10,965.23,29.0,106.0,20074.0,124.6,6.0,13.2,0.46,18.2,5.0,16.0,6.7,99.04,0.83,Active
2023-12-31,CUST_0249,prod_10,1561.59,27.0,1982.0,1164.0,88.5,5.0,7.7,0.19,8.3,5.0,10.0,6.1,98.56,0.72,Active
2024-01-31,CUST_0249,prod_10,1458.89,249.0,247.0,9170.0,22.1,8.0,9.0,0.62,8.3,5.0,16.0,10.3,99.58,0.18,Engaged
2024-02-29,CUST_0249,prod_10,1694.73,179.0,591.0,27068.0,364.9,1.0,16.3,1.6,5.8,0.0,3.4040426430001607,17.003119038423716,163.40519500908692,0.68,Engaged
2024-03-31,CUST_0249,prod_10,1925.55,20.0,1774.0,14422.0,58.2,7.0,23.5,1.03,4.6,0.0,9.0,18.4,96.93,0.59,Active
2024-04-30,CUST_0249,prod_10,1130.84,259.0,215.0,9283.0,83.2,13.0,4.4,0.9,9.3,15.0,17.0,7.3,98.92,1.71,Active
2024-05-31,CUST_0249,prod_10,1706.29,214.0,1650.0,13895.0,224.7,6.0,26.4,0.77,8.7,5.0,2.0,6.9,97.97,0.9,Active
2024-06-30,CUST_0249,prod_10,3720.72,62.0,420.0,8642.0,262.9,17.0,16.5,0.37,7.7,5.0,14.0,6.0,98.91,0.58,Engaged
2024-07-31,CUST_0249,prod_10,1210.26,4.0,1756.0,5971.0,79.8,8.0,19.7,0.53,7.9,6.0,17.0,0.3,115.76,0.29,Cancelled
2023-04-30,CUST_0250,prod_02,1598.8,50.0,278.0,5035.0,211.4,7.0,8.7,0.89,7.0,10.0,14.0,5.7,99.84,0.77,Engaged
2023-05-31,CUST_0250,prod_02,3609.89,291.0,109.0,10763.0,158.7,4.0,1.5,0.94,7.6,1.0,15.0,7.8,97.39,0.17,Engaged
2023-06-30,CUST_0250,prod_02,870.35,151.0,1006.0,6626.0,148.6,8.0,14.3,0.67,8.8,1.0,10.0,12.6,99.13,0.86,Engaged
2023-07-31,CUST_0250,prod_02,986.55,21.0,1349.0,16773.0,159.4,0.0,4.2,1.43,10.9,8.0,12.0,3.6,99.02,1.22,Active
2023-08-31,CUST_0250,prod_02,1470.42,260.0,1503.0,14502.0,82.4,2.0,0.3,0.34,13.6,6.0,6.0,14.4,152.85,0.76,Engaged
2023-09-30,CUST_0250,prod_02,1172.84,132.0,2151.0,26755.0,53.1,1.0,5.6,0.5,5.4,1.0,8.0,9.6,85.73,1.77,Active
2023-10-31,CUST_0250,prod_02,1234.38,56.0,827.0,12647.0,145.3,3.0,30.5,0.38,7.9,4.0,1.0,39.0,98.25,0.35,Active
2023-11-30,CUST_0250,prod_02,1601.5,134.0,131.0,30895.0,71.4,0.0,7.6,0.97,6.5,4.0,5.0,9.2,98.91,0.43,Active
2023-12-31,CUST_0250,prod_02,1011.08,101.0,1702.0,7121.0,101.5,-1.0,10.5,1.1,7.4,7.0,12.0,8.8,135.1,0.2,Engaged
2024-01-31,CUST_0250,prod_02,1358.32,24.0,1206.0,18248.0,65.4,11.0,7.4,0.79,19.5,3.0,16.0,29.1,86.62,0.68,Engaged
2024-02-29,CUST_0250,prod_02,506.75,221.0,1353.0,8166.0,58.2,7.0,16.6,0.95,4.3,3.0,9.0,10.3,98.26,0.83,Active
2024-03-31,CUST_0250,prod_02,1665.48,262.0,1375.0,19315.0,126.6,18.0,16.2,0.77,10.0,6.0,5.0,5.6,99.07,1.03,Engaged
2024-04-30,CUST_0250,prod_02,1142.03,96.0,3011.0,6513.0,24.0,0.0,11.5,0.77,9.0,6.0,14.0,14.2,96.8,0.83,Engaged
2024-05-31,CUST_0250,prod_02,1821.33,18.0,564.0,4270.0,77.1,0.0,3.9,0.89,2.6,7.0,14.0,9.5,99.37,1.9,Active
2024-06-30,CUST_0250,prod_02,3878.56,27.0,578.0,309.0,186.9,14.0,14.4,0.93,7.8,5.0,10.0,37.8,70.76,0.2,Active
2024-07-31,CUST_0250,prod_02,621.93,10.0,255.0,16245.0,86.3,12.0,7.3,0.79,8.1,7.0,10.0,38.0,129.62,0.67,Engaged
2024-08-31,CUST_0250,prod_02,983.01,7.360360634537047,1109.0,17578.0,16.4,0.0,1.0,0.87,12.6,5.0,9.0,18.4,97.66,0.3808798558291314,Engaged
2024-09-30,CUST_0250,prod_02,1566.24,194.0,142.9017428749438,4889.0,13.6,0.0,12.756443157178728,0.0920011532438896,6.6,0.5737528257999316,7.0,3.6,98.24165747930702,0.87,Active
2024-10-31,CUST_0250,prod_02,1576.19,16.0,3377.0,22217.0,94.0,13.0,5.7,0.86,7.3,7.0,22.0,11.2,98.19,0.89,Active
2024-11-30,CUST_0250,prod_02,2142.44,146.0,3207.0,32833.0,92.2,0.0,12.2,0.99,6.4,6.0,2.0,10.1,163.92,0.67,Active
2024-12-31,CUST_0250,prod_02,1727.59,71.0,1915.0,2496.0,342.3,0.0,3.6,0.63,6.5,11.0,4.0,9.6,99.37,0.89,Active
2025-01-31,CUST_0250,prod_02,1473.47,195.0,1943.0,14555.0,146.2,8.0,8.1,0.41,10.3,0.0,5.0,4.2,97.25,0.62,Engaged
2023-04-30,CUST_0250,prod_04,737.8,50.0,478.4051915053064,7651.0,187.0,7.0,15.9,0.86,7.885446530675903,7.0,3.096236233047076,1.58547733528979,98.58,1.230384391527678,Active
2023-05-31,CUST_0250,prod_04,1253.0,70.0,1142.0,1522.0,275.6,9.0,29.7,0.49,8.2,4.0,15.0,7.3,99.71,0.55,Active
2023-06-30,CUST_0250,prod_04,2067.97,247.0,2397.0,8992.0,128.5,0.0,15.2,0.64,6.4,7.0,5.0,32.6,99.44,0.73,Engaged
2023-07-31,CUST_0250,prod_04,3454.96,48.0,1526.0,13864.0,169.1,6.0,14.9,0.77,7.8,4.0,15.0,10.1,99.56,1.95,Engaged
2023-08-31,CUST_0250,prod_04,1071.19,105.0,297.0,2055.0,29.9,3.0,2.1,1.45,18.0,3.0,2.0,24.3,96.89,1.07,Engaged
2023-09-30,CUST_0250,prod_04,225.12,198.0,895.0,6246.0,119.6,5.0,8.2,1.96,9.1,8.0,9.0,21.2,151.13,0.9,Active
2023-10-31,CUST_0250,prod_04,1385.69,14.0,722.0,17264.0,11.3,3.0,12.1,0.65,18.5,8.0,12.0,13.6,99.81,0.78,Active
2023-11-30,CUST_0250,prod_04,1842.41,63.0,496.0,17967.0,36.4,3.0,21.6,0.47,7.7,2.0,5.0,8.8,99.3,0.37,Active
2023-12-31,CUST_0250,prod_04,1561.44,135.0,1023.0,4811.0,35.6,5.0,1.6,1.8,19.3,6.0,5.0,10.8,35.32,0.75,Engaged
2024-01-31,CUST_0250,prod_04,1733.43,147.0,523.0,12698.0,14.4,3.0,0.8,0.99,7.4,7.0,8.0,0.8,97.02,0.59,Engaged
2024-02-29,CUST_0250,prod_04,961.8,10.0,692.0,16129.0,168.6,4.0,21.5,0.26,6.3,9.0,3.0,10.3,98.06,0.91,Active
2024-03-31,CUST_0250,prod_04,1899.65,11.0,398.0,14645.0,210.8,12.0,9.6,0.65,3.9,9.0,5.0,2.2,97.87,0.69,Engaged
2024-04-30,CUST_0250,prod_04,1681.79,49.69797877659656,1502.0,233.5957402503559,141.6,9.0,11.4,0.52,0.7435820144323926,4.0,8.0,14.3,99.59,0.5317216527510388,Active
2024-05-31,CUST_0250,prod_04,1147.71,34.0,1805.0,10052.0,13.1,0.0,2.5,0.81,13.9,5.0,11.0,37.4,174.78,0.81,Engaged
2024-06-30,CUST_0250,prod_04,1051.73,16.0,1309.0,4515.0,71.1,-1.0,4.6,0.24,9.9,12.0,8.0,10.3,97.55,0.87,Engaged
2024-07-31,CUST_0250,prod_04,1900.6,231.0,959.0,13114.0,350.0,19.0,14.4,1.08,2.4,11.0,10.0,8.2,97.21,0.62,Active
2024-08-31,CUST_0250,prod_04,1553.92,127.0,1772.0,35815.0,47.3,0.0,18.0,0.78,10.8,7.0,12.0,20.4,97.96,1.62,Active
2024-09-30,CUST_0250,prod_04,666.88,211.0,115.0,32152.0,87.9,11.0,11.7,0.71,3.6,2.0,6.0,8.7,55.26,1.99,Engaged
2024-10-31,CUST_0250,prod_04,1505.5,323.0,1892.0,14154.0,72.6,9.0,0.3,0.83,10.0,2.0,2.0,5.9,56.67,2.0,Active
2024-11-30,CUST_0250,prod_04,1122.93,97.0,256.0,4734.0,60.9,1.0,15.0,1.59,12.2,6.0,9.0,10.1,98.86,0.5,Engaged
2024-12-31,CUST_0250,prod_04,710.97,15.0,760.0,7128.0,134.4,8.0,17.8,0.62,5.7,3.0,3.0,1.1,98.33,0.28,Engaged
2025-01-31,CUST_0250,prod_04,2470.02,279.0,981.0,10276.0,90.5,8.0,16.8,1.04,16.3,4.0,5.0,15.7,151.75,0.31,Active
2023-04-30,CUST_0250,prod_05,306.85,98.0,1008.0,1656.0,118.5,10.0,0.5,0.54,7.4,7.0,9.0,6.5,99.09,0.9,Active
2023-05-31,CUST_0250,prod_05,1908.87,313.0,2071.0,7646.0,174.9,5.0,1.0,0.46,6.7,1.0,10.0,11.3,99.24,0.63,Engaged
2023-06-30,CUST_0250,prod_05,1490.84,67.0,756.0,13362.0,125.6,3.0,0.9,0.4,7.7,1.0,3.0,15.5,53.2,0.69,Active
2023-07-31,CUST_0250,prod_05,1835.04,175.0,550.0,10805.0,205.0,5.0,6.4,0.25,4.0,7.0,2.0,18.7,99.28,0.47,Engaged
2023-08-31,CUST_0250,prod_05,1741.24,11.0,976.0,16697.0,346.5,8.0,7.9,0.86,8.2,10.0,18.0,16.4,99.8,0.9,Active
2023-09-30,CUST_0250,prod_05,602.51,138.0,1434.0,2738.0,111.4,5.0,10.8,0.3,1.882435164688084,5.158341623602123,10.175914772846124,11.7,96.20173117124126,0.8,Engaged
2023-10-31,CUST_0250,prod_05,214.64,32.0,949.0,2111.0,213.7,3.0,2.1,0.68,5.6,6.0,2.0,6.7,98.36,0.73,Active
2023-11-30,CUST_0250,prod_05,521.0631109376387,202.0,1977.7553027839965,10112.42213256069,367.1,5.0,5.4,0.72,4.0,2.0,1.0,1.9,99.09,0.99,Active
2023-12-31,CUST_0250,prod_05,1631.83,132.0,1761.0,17648.0,157.9,1.0,2.9,1.65,6.3,3.0,3.0,10.8,99.19,1.0,Active
2024-01-31,CUST_0250,prod_05,417.656696453541,54.0,1637.554168926765,30669.0,146.2,6.0,30.2,0.73,9.5,1.0,11.0,2.3241265521086385,121.60282173462654,0.82,Engaged
2024-02-29,CUST_0250,prod_05,762.02,163.0,1018.0,8495.0,74.3,6.0,19.1,0.48,7.0,5.0,14.0,9.8,96.69,0.63,Active
2024-03-31,CUST_0250,prod_05,1644.9,218.0,238.0,6304.0,76.7,10.0,14.0,0.52,7.3,5.0,8.0,13.3,98.52,0.64,Active
2024-04-30,CUST_0250,prod_05,964.82,128.0,1401.0,10797.0,122.1,5.0,0.6,0.72,3.1,15.0,14.0,4.3,99.63,0.33,Engaged
2024-05-31,CUST_0250,prod_05,1597.63,330.0,755.0,30403.0,111.0,3.0,11.7,1.45,1.5,1.0,7.0,2.3,67.67,0.81,Engaged
2024-06-30,CUST_0250,prod_05,835.02,109.0,584.0,3722.423439688704,34.4,2.0,22.107992676151675,1.12,6.0,6.0,8.645647744627134,1.9,60.68411679713217,0.6768886609787506,Active
2024-07-31,CUST_0250,prod_05,768.97,174.0,779.0,21471.0,275.7,9.0,11.2,0.89,5.0,4.0,9.0,18.0,98.65,0.74,Active
2024-08-31,CUST_0250,prod_05,2095.62,73.0,-26.0,2867.0,138.6,7.0,0.6,0.84,8.4,0.0,13.0,21.1,98.54,1.48,Engaged
2024-09-30,CUST_0250,prod_05,1425.82,88.0,1950.0,5893.0,25.6,7.0,14.4,0.14,4.6,2.0,4.928540768521449,6.6,96.19771445548368,0.6923709531665848,Active
2024-10-31,CUST_0250,prod_05,962.98,132.0,555.0,9150.0,97.3,4.0,6.3,1.65,6.0,6.0,5.0,10.9,141.39,0.57,Active
2024-11-30,CUST_0250,prod_05,543.45,23.0,1124.0,1793.0,168.5,0.0,10.4,0.47,7.6,5.0,13.0,14.7,97.23,0.94,Engaged
